"file_raw","dataset_name","column_name","column_order","type_parquet","source_sheet","source_name_original","theme","label_pt","categories","coverage_notes","key_role","join_key","present_in_workbook_dict","present_in_md_dict","notes"
"2010_Basico.parquet","Basico","name_meso","11","string","Identificação Geográfica","Nome_da_meso","Identificação Geográfica","Nome da mesorregião","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","code_micro","12","string","Identificação Geográfica","Cod_micro","Identificação Geográfica","Código da microrregião","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","geo_id","possible","not_applicable","yes",""
"2010_Basico.parquet","Basico","name_micro","13","string","Identificação Geográfica","Nome_da_micro","Identificação Geográfica","Nome da microrregião","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","code_metro","14","string","Identificação Geográfica","Cod_RM","Identificação Geográfica","Código da região metropolitana ou RIDE","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","geo_id","possible","not_applicable","yes",""
"2010_Basico.parquet","Basico","name_metro","15","string","Identificação Geográfica","Nome_da_RM","Identificação Geográfica","Nome da região metropolitana ou RIDE","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","name_neighborhood","16","string","Identificação Geográfica","Nome_do_bairro","Identificação Geográfica","Nome do bairro","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","code_neighborhood","17","string","Identificação Geográfica","Cod_bairro","Identificação Geográfica","Código de bairro","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","geo_id","possible","not_applicable","yes",""
"2010_Basico.parquet","Basico","Basico_V1005","18","double","Basico","V1005","Básico","Código de situação do setor (urbana/rural)","1 = Área urbanizada de cidade ou vila; 2 = Área não-urbanizada de cidade ou vila; 3 = Área urbana isolada; 4 = Aglomerado rural de extensão urbana; 5 = Aglomerado rural isolado - povoado; 6 = Aglomerado rural isolado - núcleo; 7 = Aglomerado rural isolado - outros aglomerados; 8 = Zona rural, exclusive aglomerado rural","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes","Name in the parquet includes the prefix `Basico` to preserve the origin in file `Basico`; the name documented in the Markdown is `V1005`."
"2010_Basico.parquet","Basico","Cod_municipio","19","string","Identificação Geográfica","Cod_município","Identificação Geográfica","Código do município","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","geo_id","possible","not_applicable","yes",""
"2010_Basico.parquet","Basico","code_district","20","string","Identificação Geográfica","Cod_distrito","Identificação Geográfica","Código do distrito","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","geo_id","possible","not_applicable","yes",""
"2010_Basico.parquet","Basico","name_district","21","string","Identificação Geográfica","Nome_do_distrito","Identificação Geográfica","Nome do distrito","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","code_subdistrict","22","string","Identificação Geográfica","Cod_subdistrito","Identificação Geográfica","Código do subdistrito","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","geo_id","possible","not_applicable","yes",""
"2010_Basico.parquet","Basico","name_subdistrict","23","string","Identificação Geográfica","Nome_do_subdistrito","Identificação Geográfica","Nome do subdistrito","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","descriptor","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V001","24","double","Basico","V001","Básico","Domicílios particulares permanentes ou pessoas responsáveis por domicílios particulares permanentes","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V002","25","double","Basico","V002","Básico","Moradores em domicílios particulares permanentes ou população residente em domicílios particulares permanentes","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V003","26","double","Basico","V003","Básico","Média do número de moradores em domicílios particulares permanentes (obtida pela divisão de Var2 por Var1)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V004","27","double","Basico","V004","Básico","Variância do número de moradores em domicílios particulares permanentes","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V005","28","double","Basico","V005","Básico","Valor do rendimento nominal médio mensal das pessoas responsáveis por domicílios particulares permanentes (com e sem rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V006","29","double","Basico","V006","Básico","Variância do rendimento nominal mensal das pessoas responsáveis por domicílios particulares permanentes (com e sem rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V007","30","double","Basico","V007","Básico","Valor do rendimento nominal médio mensal das pessoas responsáveis por domicílios particulares permanentes (com rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V008","31","double","Basico","V008","Básico","Variância do rendimento nominal mensal das pessoas responsáveis por domicílios particulares permanentes (com rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V009","32","double","Basico","V009","Básico","Valor do rendimento nominal médio mensal das pessoas de 10 anos ou mais de idade (com e sem rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V010","33","double","Basico","V010","Básico","Variância do rendimento nominal mensal das pessoas de 10 anos ou mais de idade (com e sem rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V011","34","double","Basico","V011","Básico","Valor do rendimento nominal médio mensal das pessoas de 10 anos ou mais de idade (com rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Basico.parquet","Basico","V012","35","double","Basico","V012","Básico","Variância do rendimento nominal mensal das pessoas de 10 anos ou mais de idade (com rendimento)","","Basic universe with 310120 unique tracts and no `code_tract` duplicates.","measure","no","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","code_tract","1","string","Identificação Geográfica","Cod_setor","Identificação Geográfica","Código do setor censitário","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","primary_key","yes","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","code_weighting","2","string","","","Identificação Geográfica","Código da área de ponderação","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","geo_id","possible","not_applicable","no","Label inferred from the parquet column name; there is no equivalent variable explicitly documented in the source Markdown."
"2010_Domicilio.parquet","Domicilio","code_muni","3","string","Identificação Geográfica","Cod_município","Identificação Geográfica","Código do município","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","geo_id","possible","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","code_state","4","string","Identificação Geográfica","Cod_UF","Identificação Geográfica","Código da Unidade da Federação","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","geo_id","possible","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","abbrev_state","5","string","","","Identificação Geográfica","Sigla da Unidade da Federação","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","descriptor","no","not_applicable","no","Label inferred from the parquet column name; there is no equivalent variable explicitly documented in the source Markdown."
"2010_Domicilio.parquet","Domicilio","name_state","6","string","Identificação Geográfica","Nome_da_UF","Identificação Geográfica","Nome da Unidade da Federação","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","descriptor","no","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","code_region","7","string","Identificação Geográfica","Cod_das_Grandes_Regiões","Identificação Geográfica","Código das Grandes Regiões (Regiões Geográficas)","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","geo_id","possible","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","name_region","8","string","Identificação Geográfica","Nome_das_Grandes_Regiões","Identificação Geográfica","Nome das Grandes Regiões (Regiões Geográficas)","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","descriptor","no","not_applicable","yes",""
"2010_Domicilio.parquet","Domicilio","domicilio01_V1005","9","double","Domicilio01","V1005","Domicílio, características gerais","Código de situação do setor censitário (ver planilha Basico_UF.xls)","1 = Área urbanizada de cidade ou vila; 2 = Área não-urbanizada de cidade ou vila; 3 = Área urbana isolada; 4 = Aglomerado rural de extensão urbana; 5 = Aglomerado rural isolado - povoado; 6 = Aglomerado rural isolado - núcleo; 7 = Aglomerado rural isolado - outros aglomerados; 8 = Zona rural, exclusive aglomerado rural","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","descriptor","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V1005`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V001","10","double","Domicilio01","V001","Domicílio, características gerais","Domicílios particulares e domicílios coletivos","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V001`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V002","11","double","Domicilio01","V002","Domicílio, características gerais","Domicílios particulares permanentes","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V002`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V003","12","double","Domicilio01","V003","Domicílio, características gerais","Domicílios particulares permanentes do tipo casa","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V003`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V004","13","double","Domicilio01","V004","Domicílio, características gerais","Domicílios particulares permanentes do tipo casa de vila ou em condomínio","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V004`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V005","14","double","Domicilio01","V005","Domicílio, características gerais","Domicílios particulares permanentes do tipo apartamento","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V005`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V006","15","double","Domicilio01","V006","Domicílio, características gerais","Domicílios particulares permanentes próprios e quitados","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V006`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V007","16","double","Domicilio01","V007","Domicílio, características gerais","Domicílios particulares permanentes próprios em aquisição","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V007`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V008","17","double","Domicilio01","V008","Domicílio, características gerais","Domicílios particulares permanentes alugados","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V008`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V009","18","double","Domicilio01","V009","Domicílio, características gerais","Domicílios particulares permanentes cedidos por empregador","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V009`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V010","19","double","Domicilio01","V010","Domicílio, características gerais","Domicílios particulares permanentes cedidos de outra forma","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V010`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V011","20","double","Domicilio01","V011","Domicílio, características gerais","Domicílios particulares permanentes em outra condição de ocupação (não são próprios, alugados, nem cedidos)","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V011`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V012","21","double","Domicilio01","V012","Domicílio, características gerais","Domicílios particulares permanentes com abastecimento de água da rede geral","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V012`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V013","22","double","Domicilio01","V013","Domicílio, características gerais","Domicílios particulares permanentes com abastecimento de água de poço ou nascente na propriedade","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V013`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V014","23","double","Domicilio01","V014","Domicílio, características gerais","Domicílios particulares permanentes com abastecimento de água da chuva armazenada em cisterna","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V014`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V015","24","double","Domicilio01","V015","Domicílio, características gerais","Domicílios particulares permanentes com outra forma de abastecimento de água","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V015`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V016","25","double","Domicilio01","V016","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V016`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V017","26","double","Domicilio01","V017","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via rede geral de esgoto ou pluvial","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V017`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V018","27","double","Domicilio01","V018","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via fossa séptica","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V018`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V019","28","double","Domicilio01","V019","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via fossa rudimentar","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V019`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V020","29","double","Domicilio01","V020","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via vala","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V020`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V021","30","double","Domicilio01","V021","Domicílio, características gerais","Domicílios particulares permanentes, com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via rio, lago ou mar","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V021`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V022","31","double","Domicilio01","V022","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores ou sanitário e esgotamento sanitário via outro escoadouro","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V022`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V023","32","double","Domicilio01","V023","Domicílio, características gerais","Domicílios particulares permanentes sem banheiro de uso exclusivo dos moradores e nem sanitário","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V023`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V024","33","double","Domicilio01","V024","Domicílio, características gerais","Domicílios particulares permanentes com banheiro de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V024`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V025","34","double","Domicilio01","V025","Domicílio, características gerais","Domicílios particulares permanentes com 1 banheiro de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V025`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V026","35","double","Domicilio01","V026","Domicílio, características gerais","Domicílios particulares permanentes com 2 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V026`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V027","36","double","Domicilio01","V027","Domicílio, características gerais","Domicílios particulares permanentes com 3 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V027`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V028","37","double","Domicilio01","V028","Domicílio, características gerais","Domicílios particulares permanentes com 4 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V028`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V029","38","double","Domicilio01","V029","Domicílio, características gerais","Domicílios particulares permanentes com 5 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V029`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V030","39","double","Domicilio01","V030","Domicílio, características gerais","Domicílios particulares permanentes com 6 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V030`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V031","40","double","Domicilio01","V031","Domicílio, características gerais","Domicílios particulares permanentes com 7 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V031`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V032","41","double","Domicilio01","V032","Domicílio, características gerais","Domicílios particulares permanentes com 8 banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V032`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V033","42","double","Domicilio01","V033","Domicílio, características gerais","Domicílios particulares permanentes com 9 ou mais banheiros de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V033`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V034","43","double","Domicilio01","V034","Domicílio, características gerais","Domicílios particulares permanentes sem banheiro de uso exclusivo dos moradores","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V034`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V035","44","double","Domicilio01","V035","Domicílio, características gerais","Domicílios particulares permanentes com lixo coletado","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V035`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V036","45","double","Domicilio01","V036","Domicílio, características gerais","Domicílios particulares permanentes com lixo coletado por servico de limpeza","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V036`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V037","46","double","Domicilio01","V037","Domicílio, características gerais","Domicílios particulares permanentes com lixo coletado em caçamba de servico de limpeza","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V037`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V038","47","double","Domicilio01","V038","Domicílio, características gerais","Domicílios particulares permanentes com lixo queimado na propriedade","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V038`."
"2010_Domicilio.parquet","Domicilio","domicilio01_V039","48","double","Domicilio01","V039","Domicílio, características gerais","Domicílios particulares permanentes com lixo enterrado na propriedade","","File with 310120 unique tracts and 0 `code_tract` duplicates. Same universe as `2010_Basico.parquet`.","measure","no","not_applicable","yes","Name in the parquet includes the prefix `domicilio01` to preserve the origin in file `Domicilio01`; the name documented in the Markdown is `V039`."
